rdkit_SMILES,pIC50,References_type,References_detail,Year,MOSES_passed,vocab_checked
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(Cl)c3)ncnc2cc1OCc1ccncc1,8.4089353929735,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(C)c3)c2cc1OC,8.4089353929735,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; US6797823; (2004); B1;,2004,YES,True
COc1cc(OC)c(F)c(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CCCO)c1F,8.4,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2Cc2cnn(C)c2)c(F)c(OC)c1,8.4,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,8.397940008672037,Review," Alberg, Anthony J; Brock, Malcolm V; Samet, Jonathan M; Journal of Clinical Oncology; vol. 23; 14; (2005); p. 3175 - 3185;",2005,YES,True
COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,8.397940008672037,Article," Hennequin, Laurent F.; Thomas, Andrew P.; Johnstone, Craig; Stokes, Elaine S. E.; Plé, Patrick A.; Lohmann, Jean-Jacques M.; Ogilvie, Donald J.; Dukes, Mike; Wedge, Steve R.; Curwen, Jon O.; Kendrew, Jane; Lambert-Van Der Brempt, Christine; Journal of Medicinal Chemistry; vol. 42; 26; (1999); p. 5369 - 5389;",1999,YES,True
CC(Nc1ccc(S(N)(=O)=O)cc1)=C1C(=O)Nc2ccc(-c3cnco3)cc21,8.397940008672037,Patent, GOVERNMENT OF SWEDEN; WO2006/4545; (2006); A1;,2006,YES,True
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(Cl)c3)ccnc2cc1OCCCN1CCOCC1,8.397940008672037,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; US6797823; (2004); B1;,2004,YES,True
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,8.397940008672037,Patent, PFIZER INC; US7125905; (2006); B2;,2006,YES,True
Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(Cl)c5)cc4)cnc23)cn1,8.397940008672037,Article," Frey, Robin R.; Curtin, Michael L.; Albert, Daniel H.; Glaser, Keith B.; Pease, Lori J.; Soni, Niru B.; Bouska, Jennifer J.; Reuter, David; Stewart, Kent D.; Marcotte, Patrick; Bukofzer, Gail; Li, Junling; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 51; 13; (2008); p. 3777 - 3787;",2008,YES,True
Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,8.397940008672037,Review, Schenone; Bondavalli; Botta; Current Medicinal Chemistry; vol. 14; 23; (2007); p. 2495 - 2516;,2007,YES,True
COCCC(Cc1ccc(-c2cc3nccc(Oc4ccc5oc(Nc6ccc(Cl)cc6)nc5c4)c3s2)nc1)C(C)=O,8.397940008672037,Patent," MIRATI THERAPEUTICS, INC.; US2013/96136; (2013); A1;",2013,YES,True
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(C)c3)c2cc1OC,8.397940008672037,Article," Ravez, Séverine; Arsenlis, Stéphane; Barczyk, Amélie; Dupont, Anthony; Frédérick, Raphaël; Hesse, Stéphanie; Kirsch, Gilbert; Depreux, Patrick; Goossens, Laurence; Bioorganic and Medicinal Chemistry; vol. 23; 22; (2015); p. 7340 - 7347;",2015,YES,True
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCC4)c3)ccc21,8.387216143280265,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
C#CCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,8.387216143280265,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(S(C)(=O)=O)c4)cc3)c2cc1C#N,8.366531544420413,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4ccn(C)c4)nc3n2)c1,8.34,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CONC(=O)c1cc2c(Oc3ccc(NC(=O)Nc4nccs4)cc3)ccnc2cc1OC,8.337242168318426,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc2nccc(Oc3ccc(N(C)C(=O)Nc4ccc(F)cc4)cc3)c2cc1C(N)=O,8.337242168318426,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
CCNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCC4)c3)ccc21,8.337242168318426,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
CCNC(=O)Nc1cc(C)c(Oc2ccnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1C,8.327902142064282,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; US6797823; (2004); B1;,2004,YES,True
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCCC4)c3)ccc21,8.318758762624412,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2Cc2ccnn2C)c(F)c(OC)c1,8.31,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c2cc1C#N,8.309803919971486,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cnc23)cn1,8.301029995663981,Article," Frey, Robin R.; Curtin, Michael L.; Albert, Daniel H.; Glaser, Keith B.; Pease, Lori J.; Soni, Niru B.; Bouska, Jennifer J.; Reuter, David; Stewart, Kent D.; Marcotte, Patrick; Bukofzer, Gail; Li, Junling; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 51; 13; (2008); p. 3777 - 3787;",2008,YES,True
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,8.301029995663981,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)NCCCS(C)(=O)=O)c3)ccc21,8.301029995663981,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)Nc5ccccc5)c4)n[nH]c2-3)CC1,8.301029995663981,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
CCN(CC)CCN1CCc2[nH]c(C=C3C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,8.301029995663981,Article," Tang, Peng Cho; Su, Yi Dong; Feng, Jun; Fu, Jian Hong; Yang, Jiang Liang; Xiao, Lu; Peng, Jiang Hua; Li, Ya Li; Zhang, Lei; Hu, Bing; Zhou, Ying; Li, Fang Qiong; Fu, Bei Bei; Lou, Li Guang; Gong, Ai Shen; She, Gao Hong; Sun, Wei Hong; Mong, Xian Tai; Journal of Medicinal Chemistry; vol. 53; 22; (2010); p. 8140 - 8149;",2010,YES,True
CCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ccn2)c1,8.301029995663981,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,8.3,Article," Dimova, Dilyana; Stumpfe, Dagmar; Bajorath, Jürgen; European Journal of Medicinal Chemistry; vol. 90; (2015); p. 414 - 427;",2015,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CCCO)cc(OC)c1,8.3,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CCN2CCOCC2)c(F)c(OC)c1,8.3,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2c[nH]cn2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.27,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)cc(N(Cc2c[nH]cn2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.27,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
COC(=O)Nc1nc2ncc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1,8.267606240177031,Article," Hasegawa, Masaichi; Nishigaki, Naohiko; Washio, Yoshiaki; Kano, Kazuya; Harris, Philip A.; Sato, Hideyuki; Mori, Ichiro; West, Rob I.; Shibahara, Megumi; Toyoda, Hiroko; Wang, Liping; Nolte, Robert T.; Veal, James M.; Cheung, Mui; Journal of Medicinal Chemistry; vol. 50; 18; (2007); p. 4453 - 4470;",2007,YES,True
COCCOCC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)cc2[nH]1,8.267606240177031,Article," Hasegawa, Masaichi; Nishigaki, Naohiko; Washio, Yoshiaki; Kano, Kazuya; Harris, Philip A.; Sato, Hideyuki; Mori, Ichiro; West, Rob I.; Shibahara, Megumi; Toyoda, Hiroko; Wang, Liping; Nolte, Robert T.; Veal, James M.; Cheung, Mui; Journal of Medicinal Chemistry; vol. 50; 18; (2007); p. 4453 - 4470;",2007,YES,True
COCCOc1cc2nccc(Oc3ccc(NC(=O)NCC(C)F)c(F)c3)c2cc1C(N)=O,8.267606240177031,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c2cc1NS(C)(=O)=O,8.267606240177031,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4nccs4)c(F)c3)c2cc1C#N,8.259637310505756,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CCN2CCOCC2)cc(OC)c1,8.25,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCC(=O)CC4)c3)ccc21,8.244125144327509,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
COc1cc(OC)c(F)c(N(Cc2cc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.24,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OCCO)c(OC)cc23)cc1Cl,8.236572006437063,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; US6797823; (2004); B1;,2004,YES,True
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)c(Cl)c3n2)c1,8.23,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CCCN2CCCC2=O)cc(OC)c1,8.23,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(CC2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,8.23,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
CCCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3ccc(F)cc3)cc2)ccn1,8.229147988357855,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,8.221848749616356,Article," Hennequin, Laurent F.; Thomas, Andrew P.; Johnstone, Craig; Stokes, Elaine S. E.; Plé, Patrick A.; Lohmann, Jean-Jacques M.; Ogilvie, Donald J.; Dukes, Mike; Wedge, Steve R.; Curwen, Jon O.; Kendrew, Jane; Lambert-Van Der Brempt, Christine; Journal of Medicinal Chemistry; vol. 42; 26; (1999); p. 5369 - 5389;",1999,YES,True
Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5ccc(F)c(C(F)(F)F)c5)cc4)cnc23)cn1,8.221848749616356,Article," Frey, Robin R.; Curtin, Michael L.; Albert, Daniel H.; Glaser, Keith B.; Pease, Lori J.; Soni, Niru B.; Bouska, Jennifer J.; Reuter, David; Stewart, Kent D.; Marcotte, Patrick; Bukofzer, Gail; Li, Junling; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 51; 13; (2008); p. 3777 - 3787;",2008,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,8.221848749616356,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(N)=O)c[nH]4)c3)cc2)c1,8.221848749616356,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,8.221848749616356,Article," Yu, Hui; Wang, Zhanli; Zhang, Liangren; Zhang, Jufeng; Huang, Qian; Chemical Biology and Drug Design; vol. 69; 3; (2007); p. 204 - 211;",2007,YES,True
CCCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,8.221848749616356,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
O=C(Nc1ccc(-c2ccc3c(NC(=O)c4ccsc4)n[nH]c3n2)cc1)Nc1cc(C(F)(F)F)ccc1F,8.221848749616356,Patent, SANOFI; WO2007/17577; (2007); A1;,2007,YES,True
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,8.221848749616356,Article," Ravez, Séverine; Arsenlis, Stéphane; Barczyk, Amélie; Dupont, Anthony; Frédérick, Raphaël; Hesse, Stéphanie; Kirsch, Gilbert; Depreux, Patrick; Goossens, Laurence; Bioorganic and Medicinal Chemistry; vol. 23; 22; (2015); p. 7340 - 7347;",2015,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CCCN2CCCC2=O)c(F)c(OC)c1,8.21,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c2cc1NC(C)=O,8.207608310501746,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(Cl)c3)ccnc2cc1OCc1ccncc1,8.200659450546418,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
C#CCNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCCC4)c3)ccc21,8.200659450546418,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC2CCCOC2)cc(OC)c1,8.2,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CNC(=O)CCCC1CCN(C(=O)Nc2cc(Oc3ccc4c(ccn4C(=O)NC)c3)ccn2)CC1,8.193820026016112,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
CCNC(=O)n1ccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc21,8.193820026016112,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC2CC(O)C(=O)N2)c(F)c(OC)c1,8.19,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2cc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.19,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)NCCS(C)(=O)=O,8.187086643357144,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC2CCC(=O)N2C)c(F)c(OC)c1,8.18,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2nc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.17,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2Cc2cc(C)on2)c(F)c(OC)c1,8.17,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(SC)c4)c(F)c3)c2cc1C#N,8.161150909262744,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,8.154901959985743,Review, Underiner; Ruggeri; Gingrich; Current Medicinal Chemistry; vol. 11; 6; (2004); p. 731 - 745;,2004,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1,8.154901959985743,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cccnc5)cnn4c3N)cc2)c1,8.154901959985743,Article," Frey, Robin R.; Curtin, Michael L.; Albert, Daniel H.; Glaser, Keith B.; Pease, Lori J.; Soni, Niru B.; Bouska, Jennifer J.; Reuter, David; Stewart, Kent D.; Marcotte, Patrick; Bukofzer, Gail; Li, Junling; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 51; 13; (2008); p. 3777 - 3787;",2008,YES,True
CCn1cc(-c2cnc3ccc(N(Cc4ncc[nH]4)c4cc(OC)cc(OC)c4F)nc3n2)cn1,8.15,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.15,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)NCCCC(=O)NC4CC4)c3)ccc21,8.148741651280925,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
COc1cc(OC)c(F)c(N(CCCC#N)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.14,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
COc1cc(OC)c(F)c(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC(O)COC(C)C)c1F,8.13,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2nc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.12,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC(C)(C)O)c(F)c(OC)c1,8.12,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
O=C(Nc1cc(Oc2ccc3c(ccn3C(=O)NC3CC3)c2)ccn1)N1CCC1,8.113509274827518,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCC(CCCC(N)=O)CC4)c3)ccc21,8.113509274827518,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
COc1cc(OC)c(F)c(N(CCCN2CCCC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.11,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COCC(O)Cn1c(=Nc2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cnn(C)c3)nc21,8.11,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cn[nH]c4)nc3n2)c1,8.1,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC2CCC(=O)N2CCO)c(F)c(OC)c1,8.1,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2ccn(C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.1,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(CC2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.1,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4C)ccc3C)ccc2n1,8.1,Article," Dimova, Dilyana; Stumpfe, Dagmar; Bajorath, Jürgen; European Journal of Medicinal Chemistry; vol. 90; (2015); p. 414 - 427;",2015,YES,True
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(Cl)c3)c2cc1OC,8.096910013008056,Article," Ravez, Séverine; Arsenlis, Stéphane; Barczyk, Amélie; Dupont, Anthony; Frédérick, Raphaël; Hesse, Stéphanie; Kirsch, Gilbert; Depreux, Patrick; Goossens, Laurence; Bioorganic and Medicinal Chemistry; vol. 23; 22; (2015); p. 7340 - 7347;",2015,YES,True
CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,8.096910013008056,Review, Underiner; Ruggeri; Gingrich; Current Medicinal Chemistry; vol. 11; 6; (2004); p. 731 - 745;,2004,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCCO)c4)n[nH]c2-3)CC1,8.096910013008056,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
